,date,TeS,LeW,Integration,RMSE,Lat,Lon,Elevation,#Samples,Std-Int,Std-LeW,Std-TeS,Std-RMSE,Position,Time Delay,elevation of avg coord
33,03-17-2013,-1376.2642405943502,4.473596429394743,3013791.3072625697,4747.447114178092,77.45692012597766,-51.05579338463687,2477.164804469274,358.0,281610.2125243738,0.8920179194879728,912.5846825109597,974.087125228923,1808.2346368715084,0.004883176940664795,2481
34,04-15-2013,-1259.925463554497,4.543729441559578,3142562.7341463417,4837.371678775568,77.44870438756101,-50.9638270714634,2482.060975609756,410.0,252612.7181740096,0.969523900648071,1015.3361062898487,850.832588186307,2045.1829268292684,0.004817273307402426,2484
35,05-13-2013,-1433.0257095466814,4.433550435213204,3070560.9788732394,4801.88149511536,77.44867237417841,-51.10732773028171,2475.258215962441,426.0,272642.56336602545,0.6514404640789494,1032.3486823312492,994.108600084416,2128.7769953051643,0.0048325153439131305,2479
36,06-10-2013,-1287.781836396782,4.528600163791424,3255655.2236024844,4782.746417613742,77.45416719378875,-51.15189605590062,2473.0434782608695,322.0,283453.5095633855,0.922678354519342,1019.5801221658269,860.5133316195497,1300.1180124223602,0.004894753463990673,2477
37,07-08-2013,-1484.780813227694,4.597381208994995,2928637.22556391,4560.811367898833,77.44970110877189,-50.9372628388471,2483.2631578947367,399.0,426036.03722853225,0.8134665472229797,854.4332561992048,881.677456628673,2005.9624060150377,0.004865936268085203,2485
38,08-06-2013,-1392.5422428474963,4.6864308254656075,3058682.0812064963,4624.8382497415405,77.44965336635735,-51.078187305568456,2476.5614849187937,431.0,281895.2156212387,1.0566453323630471,1090.4644637483946,883.4751655555079,2108.290023201856,0.004809633364139198,2480
39,09-03-2013,-1431.957196284439,4.606610502301761,3075418.4375,4730.356845123334,77.45084714483696,-51.17606619130434,2471.970108695652,368.0,225175.01702340177,0.7022719855086705,898.8976193936995,818.7307131771549,2254.4103260869565,0.0048521741889021594,2477
40,09-29-2013,-1272.3793418578186,5.118983180103857,3432887.892086331,4923.375582226798,77.44878484172666,-51.00781470215825,2479.661870503597,139.0,248126.39980854923,1.3553295941285368,833.7492387400434,869.6084638401355,886.0575539568346,0.004897143105820136,2483
41,10-30-2013,-1272.2050927601013,4.96553406350471,3276056.661938534,4791.3612336269925,77.44838674326239,-51.04672500709219,2478.2340425531916,423.0,233980.92631668888,1.0453148599284647,754.1946629062044,858.4458344539885,2084.0685579196215,0.004846126967167841,2482
42,11-27-2013,-1271.3731125988384,5.074611919269955,3290197.1536458335,4791.299415054042,77.44885780651033,-51.14645446171869,2473.4479166666665,384.0,223667.71684598635,1.1034556146117815,1057.7890121190194,887.5201062664096,2239.2317708333335,0.004812690094562489,2478
43,12-26-2013,-1332.7039080433985,5.263266131003938,3301915.49602122,4780.314410374064,77.45681999363396,-51.06298703713527,2476.73474801061,377.0,270839.3894777521,1.4922802311105,948.286581799993,943.7610669928526,1959.710875331565,0.0048699902204588745,2480
44,01-23-2014,-1407.803963924668,4.945110339118263,3145554.3625592417,4677.848824805291,77.44774603862558,-51.00724719739334,2480.154028436019,422.0,264181.61424138077,1.2136574839077416,703.5355518079335,860.2134951724213,2103.0142180094786,0.004891226207398096,2483
45,02-20-2014,-1390.788608104088,4.850582229191716,3063062.644927536,4673.053408236193,77.44885257198067,-51.142141836473414,2473.649758454106,414.0,288617.053400472,0.9916215552994578,822.5590796752033,850.7631540654337,2159.973429951691,0.004828639248714959,2478
46,03-20-2014,-1577.1918441218802,4.787207862977923,2951078.978021978,4699.559203762494,77.45766623791211,-51.06693060054951,2476.6373626373625,364.0,325653.98538918846,0.884554544646269,593.2211519268506,839.9318355177617,1747.032967032967,0.004822519461766474,2480
47,04-18-2014,-1509.634496928733,4.85179628081503,3030561.6618004865,4633.326618964774,77.44877662773726,-50.9720598469586,2481.669099756691,411.0,260162.88112179856,0.953392601754433,669.2420336201735,799.166075432786,2128.5352798053527,0.00488418420717517,2484
48,05-16-2014,-1468.8874469530326,4.8255637260444235,3156621.539192399,4664.910778706905,77.44734234893104,-51.11565239311159,2474.9833729216152,421.0,246965.0982874309,0.8836727832838542,637.1916621056162,835.9554280886651,2172.933491686461,0.0048772002169548655,2479
