,date,TeS,LeW,Integration,RMSE,Lat,Lon,Elevation,#Samples,Std-Int,Std-LeW,Std-TeS,Std-RMSE,Position,Time Delay,elevation of avg coord
130,3/6/16,-1564.528926,7.104456687,3258927.642,4535.427314,72.58146545,-38.53630669,3245.208333,120,199630.6582,1.292977814,753.29303,908.3636913,1010.908333,0.004822837,3248
131,3/16/16,-1176.898234,7.652233207,3491719,4650.056391,72.58497798,-38.4271857,3249.786885,122,202428.5677,1.515913002,927.2164611,802.6237318,2452.090164,0.004807896,3253
132,4/4/16,-1527.923995,6.796483543,3203423.049,4654.648882,72.58315083,-38.47061975,3247.306748,163,230731.4964,1.395962676,711.8741615,832.1269633,1020.527607,0.004815576,3250
133,4/14/16,-1456.763828,7.593653573,3449185.514,4621.469292,72.59454175,-38.70397858,3238.330275,109,241238.7,1.703394635,994.8246365,816.4115674,2537.807339,0.00485677,3240
134,5/1/16,-1314.842931,7.23183561,3372292.263,4902.120939,72.59354131,-38.20816271,3259.798246,114,177777.4812,1.299806332,1148.553382,1097.444492,1200.403509,0.004869129,3262
135,5/12/16,-1066.810405,7.710792169,3522749.701,4748.261537,72.58320073,-38.43689661,3249.610778,167,217560.5589,1.715142435,2062.75136,1012.201021,2471.556886,0.004878174,3252
136,5/30/16,-1161.964254,8.094396366,3452121.112,4553.215855,72.5816797,-38.48744224,3247.488,125,227770.3366,1.99589149,1508.506415,1068.278912,928.992,0.004866082,3250
137,6/9/16,-1310.270997,7.521688335,3507457.23,4834.230402,72.57710642,-38.36072696,3252.819672,122,194765.881,1.349721843,1127.744755,1035.841919,2485.614754,0.004826482,3256
138,6/28/16,-1405.329647,8.014222278,3425588.177,4803.311116,72.58114898,-38.51097885,3245.564626,147,181943.3127,2.006275396,896.877328,858.8387479,965.9727891,0.004812506,3249
139,7/8/16,-1614.103224,6.135989746,2946594.157,4573.412238,72.59029934,-38.60750697,3242.280992,121,305097.9871,1.776938402,473.6946495,774.7857209,2497.057851,0.004815918,3244
140,7/26/16,-1733.746685,6.378034909,2966293.06,4545.961267,72.58514406,-38.40333311,3251.225166,151,328215.1294,1.462269661,2051.600655,938.5423958,1034.735099,0.00482807,3254
141,8/5/16,-1418.936578,6.327808656,3089448.405,4625.249941,72.58281977,-38.45705914,3248.815029,173,361652.8379,1.549167084,838.3507381,943.5424028,2497.132948,0.004869622,3251
142,8/23/16,-1668.47251,6.104892523,3101453.295,4572.59019,72.58691926,-38.41030655,3251,122,208145.6146,1.460250915,1662.107139,995.619834,992.5737705,0.004878325,3253
143,9/2/16,-1433.291963,7.27831217,3417158.378,4870.131954,72.57801791,-38.30481015,3255.294118,119,223174.3386,1.562888376,828.4023818,893.4811345,2482.697479,0.004869044,3258
144,9/21/16,-1646.844347,5.58412761,2941285.289,4626.729699,72.57305271,-38.66435196,3240.254386,114,216830.1186,1.620452633,791.3147669,882.0896743,1031.964912,0.004850435,3243
145,9/30/16,-1413.204443,4.615145165,2753499.23,4517.891157,72.58722968,-38.58125101,3243.47541,122,338336.2527,0.721853902,1616.058707,852.2668647,2491.303279,0.004814252,3245
